candidate_id,cip_rank,CIP2020Code,CIP2020Title,cip_recommendation_percentage,supporting_occupations,best_occupation_rank,adjusted_cip_score
Candidate_056,4,1.8201,"Veterinary Administrative Services, General.",89.20863309352518,2,2,89.20863309352518
Candidate_056,5,1.8202,Veterinary Office Management/Administration.,89.20863309352518,2,2,89.20863309352518
Candidate_057,1,11.0102,Artificial Intelligence.,90.35989717223649,1,1,90.35989717223649
Candidate_057,2,11.0103,Information Technology.,90.35989717223649,2,1,90.35989717223649
Candidate_057,3,11.0104,Informatics.,90.35989717223649,2,1,90.35989717223649
Candidate_057,4,11.0201,"Computer Programming/Programmer, General.",90.35989717223649,2,1,90.35989717223649
Candidate_057,5,11.0202,"Computer Programming, Specific Applications.",90.35989717223649,2,1,90.35989717223649
Candidate_058,1,52.0401,"Administrative Assistant and Secretarial Science, General.",79.42857142857143,3,1,79.42857142857143
Candidate_058,2,52.0402,Executive Assistant/Executive Secretary.,79.42857142857143,3,1,79.42857142857143
Candidate_058,3,1.0106,Agricultural Business Technology/Technician.,77.6978417266187,2,2,77.6978417266187
Candidate_058,4,1.8201,"Veterinary Administrative Services, General.",77.6978417266187,2,2,77.6978417266187
Candidate_058,5,1.8202,Veterinary Office Management/Administration.,77.6978417266187,2,2,77.6978417266187
Candidate_059,1,11.0102,Artificial Intelligence.,69.47300771208226,1,1,69.47300771208226
Candidate_059,2,11.0103,Information Technology.,69.47300771208226,2,1,69.47300771208226
Candidate_059,3,11.0104,Informatics.,69.47300771208226,2,1,69.47300771208226
Candidate_059,4,11.0201,"Computer Programming/Programmer, General.",69.47300771208226,2,1,69.47300771208226
Candidate_059,5,11.0202,"Computer Programming, Specific Applications.",69.47300771208226,2,1,69.47300771208226
Candidate_060,1,11.0102,Artificial Intelligence.,59.029562982005146,1,1,59.029562982005146
Candidate_060,2,11.0103,Information Technology.,59.029562982005146,2,1,59.029562982005146
Candidate_060,3,11.0104,Informatics.,59.029562982005146,2,1,59.029562982005146
Candidate_060,4,11.0201,"Computer Programming/Programmer, General.",59.029562982005146,2,1,59.029562982005146
Candidate_060,5,11.0202,"Computer Programming, Specific Applications.",59.029562982005146,2,1,59.029562982005146
Candidate_061,1,12.05,"Cooking and Related Culinary Arts, General.",100.00000000000003,1,1,100.00000000000003
Candidate_061,2,12.0503,Culinary Arts/Chef Training.,100.00000000000003,1,1,100.00000000000003
Candidate_061,3,12.0504,"Restaurant, Culinary, and Catering Management/Manager.",100.00000000000003,1,1,100.00000000000003
Candidate_061,4,12.0507,"Food Service, Waiter/Waitress, and Dining Room Management/Manager.",100.00000000000003,1,1,100.00000000000003
Candidate_061,5,19.0505,Foodservice Systems Administration/Management.,100.00000000000003,1,1,100.00000000000003
Candidate_062,1,52.0401,"Administrative Assistant and Secretarial Science, General.",89.91596638655463,3,1,89.91596638655463
Candidate_062,2,52.0402,Executive Assistant/Executive Secretary.,89.91596638655463,3,1,89.91596638655463
Candidate_062,3,1.0106,Agricultural Business Technology/Technician.,89.20863309352518,2,2,89.20863309352518
Candidate_062,4,1.8201,"Veterinary Administrative Services, General.",89.20863309352518,2,2,89.20863309352518
Candidate_062,5,1.8202,Veterinary Office Management/Administration.,89.20863309352518,2,2,89.20863309352518
Candidate_063,1,52.0401,"Administrative Assistant and Secretarial Science, General.",79.42857142857143,3,1,79.42857142857143
Candidate_063,2,52.0402,Executive Assistant/Executive Secretary.,79.42857142857143,3,1,79.42857142857143
Candidate_063,3,1.0106,Agricultural Business Technology/Technician.,77.6978417266187,2,2,77.6978417266187
Candidate_063,4,1.8201,"Veterinary Administrative Services, General.",77.6978417266187,2,2,77.6978417266187
Candidate_063,5,1.8202,Veterinary Office Management/Administration.,77.6978417266187,2,2,77.6978417266187
